Id,SalePrice
2735,130231.66574252679
2736,137994.1949591641
2737,123470.80860641279
2738,132832.15735169942
2739,164916.18129850493
2740,131454.63725955758
2741,150737.66438236236
2742,151077.76696085045
2743,141001.23718278803
2744,162119.2154370449
2745,144193.20690407796
2746,145376.21119844654
2747,142695.25070418548
2748,119568.0429848656
2749,130536.88864107107
2750,133341.06458510587
2751,139228.37142898876
2752,208929.4037224345
2753,143099.0345537059
2754,223286.75216247424
2755,130374.1133029298
2756,106894.62021649184
2757,73684.83770572193
2758,91935.90981196967
2759,150739.1077260261
2760,122415.87856114339
2761,142044.80876171115
2762,150135.50340863888
2763,175303.7855806596
2764,152358.54695882704
2765,274114.1691205198
2766,135712.75041627325
2767,92987.83403025304
2768,124026.632784338
2769,133435.98420754258
2770,143999.25444288962
2771,109754.96796158075
2772,107390.87117370727
2773,150867.83818824645
2774,132812.0410343068
2775,130659.29782885278
2776,136852.97364193748
2777,146789.84416863348
2778,114022.41428711666
2779,126995.70771052594
2780,94378.70099484864
2781,98977.06961243821
2782,88900.64996086563
2783,102787.6624681588
2784,120544.51361929334
2785,139272.7740445672
2786,76968.62698669841
2787,120716.15386161293
2788,77746.46934067487
2789,188392.2636059843
2790,86750.93884981608
2791,108699.01335600675
2792,49034.88065533037
2793,160440.107704364
2794,104088.26472216417
2795,121643.42849162102
2796,103075.2432146053
2797,202731.40903378188
2798,106944.97083612248
2799,114938.40148416448
2800,62200.10050367474
2801,109892.7277225676
2802,128840.50201841124
2803,162091.912688573
2804,134072.05184246707
2805,105493.81217387179
2806,84174.71368755946
2807,156868.1294421014
2808,153310.99424713958
2809,135381.13952471525
2810,129296.59376485816
2811,157825.70559152402
2812,156984.78480080687
2813,155601.11735718322
2814,156417.42435053264
2815,108742.64177291398
2816,239173.0575919942
2817,158382.296128361
2818,130385.56235933583
2819,161571.47487508456
2820,138874.70576186868
2821,106612.5507811812
2822,181965.5021280428
2823,297443.0171845781
2824,168710.9128312719
2825,150511.69083613265
2826,127803.91343501474
2827,136755.83049333407
2828,211615.29319382462
2829,195011.51840465143
2830,234655.9013971215
2831,183353.1963703804
2832,255332.33712709215
2833,298305.7585663554
2834,212608.34186989133
2835,213212.3227309395
2836,192201.12669483628
2837,153947.7493806101
2838,149633.46290404943
2839,180220.85589686714
2840,193994.33493256144
2841,208731.66381168045
2842,226125.41990404256
2843,152314.8199247567
2844,149372.48191294764
2845,119101.77279300359
2846,209457.838895643
2847,195093.28309704227
2848,222496.3119708941
2849,198616.44422388528
2850,277480.21378051804
2851,228004.07386236888
2852,232126.37626559276
2853,231397.18465940462
2854,143699.33692610852
2855,199015.31165183146
2856,201274.77556727894
2857,188063.9466083307
2858,206083.48886779585
2859,123767.56010080723
2860,131817.0415275705
2861,128293.08128331753
2862,193230.35909660032
2863,133031.85308164044
2864,241038.52371505162
2865,139504.88191135932
2866,149704.80401093196
2867,97507.39564433218
2868,98810.74130828437
2869,103803.39535711035
2870,128778.62913554785
2871,86378.49726938356
2872,54727.82238169582
2873,104975.88548804764
2874,131813.56138272182
2875,113903.2040815599
2876,167545.17885874704
2877,127118.3249290469
2878,174319.2615583237
2879,136538.5981344204
2880,100424.62823939617
2881,151269.85222090795
2882,171806.31714883132
2883,200067.75789174164
2884,202228.61932116165
2885,177949.60022026103
2886,228549.97018954373
2887,95121.50388738241
2888,132808.73292404297
2889,51867.45716497925
2890,85601.20749011241
2891,126909.94110201232
2892,48834.43651838452
2893,75667.41320217018
2894,52799.38284963624
2895,324358.7041126748
2896,285288.17772497196
2897,205304.2784189078
2898,146819.1275023404
2899,216165.77570830606
2900,149371.6401108495
2901,213404.92449896966
2902,187015.70551024363
2903,353135.3479300409
2904,339995.4348457727
2905,98060.94169399423
2906,208163.97335461035
2907,116774.7669346192
2908,133932.2835244319
2909,145248.43267577843
2910,85333.66697335943
2911,81811.32321491379
2912,147849.95583130067
2913,85793.2930885574
2914,83925.63360754795
2915,84747.56001256735
2916,84498.77358655087
2917,179000.44480766027
2918,121696.77172903172
2919,218749.14955703862
